,Unnamed: 0,overall,reviewerID,asin,reviewerName,reviewText
250,250,5,A3I9SVIXG23UNR,0002005263,Charlie,Once again Tony Hillerman brings to life Joe Leaphorn and Jim Chee. His series is one of my favorites. This is an enjoyable read for those that like a good mystery.
251,251,5,A2JCD121CVSVDI,0002005263,Andrea L. Leonardi,"I love Tony Hillerman's novels. He has such a great blend of suspense, humor, and conflicts/resolution of human interaction. He represents the Navajo/Hopi view of the world as it coexists with the mainstream American culture. It's just really enjoyable to settle in with a Tony Hillerman novel."
252,252,5,AY6FR1YI2DXWJ,0002005263,AmzCustomer,"I have ordered many Tony Hillerman books for my mother, so I am basing review on her input.

She absolutely loved both of these books - she has read every one from this author and wished there were more (the author passed away in 2008).

Forever Rest in Peace Tony."
253,253,5,A1OW03P2J48W2T,0002005263,Prp,"I enjoy Hillermans books. He adds twists u don't see coming. I also enjoy the cultural lessons. Good reading, enjoy"
254,254,5,AW4WMLAWDHRW7,0002005263,J&#039;oAn B-B,"Hillerman not only takes me back ""home"" with his descriptions of both the Four Corners area of the United States, but also displays wonderful character development that runs true throughout his Navajo mysteries.  I also find the interweaving of the ""sacred"" mythology of the area and the native peoples, brilliant, without comparison.  He honors the people and their ways as well as spinning a wondrous story that keeps the reader tantalized, wanting more!"
255,255,5,A22EVOS6RJLK02,0002005263,Resistance is Futile!,"I have the paperback collection of Tony Hillerman's books and pass them around to friends to read.  Since they are not on my shelves all the time, I wanted to acquire the e-book versions in order to have them on hand for me."
256,256,4,A1KM52V1PPD05J,0002005263,Eleanor Peirson,"I like all of the Navajo novels that Tony Hillerman has written.  The characters and the plots and the
vivid descriptions of the land and culture are facinating."
257,257,4,A2V0TCP6RSFHH5,0002005263,Joe,Hillerman brings to light a senario which few of us consider and often wrapped up in our own lives we forget what happens outside our singular domain. Enjoy this thought provoking journey.
258,258,5,AM7W8HF8AP55K,0002005263,Grandma Blue Jay,"Tony Hillerman's Four-Corner Navajo police books are fascinating:  lots of interesting Indian lore, good plots and characterization, and excellent description of the countryside.  If you like to read mysteries, try these."
259,259,4,A2H650P49NTKMR,0002005263,Orville B. Jenkins,"Sergeant Jim Chee of the Navajo Tribal Police and his retired partner Joe Leaphorn investigate related cases involving people and drug smuggling across the US-Mexico border and Indian oil-gas production fraud.

Their relationship with the Federal authorities again focus on the arrogance and incompetence of the Bureau of Indian Affairs and the FBI.  Their colleague Bernie Manuelito, formerly with the Navajo Tribal Police and now with the Border Patrol, is instrumental in discovering the tie between the dope smuggling and people smuggling, with exploitation of Mexicans being smuggled into the US.

The Navajo officers, with help from an Apache colleague put the pieces together to find the link between the fraud and border cases and the murder on tribal land that pointed to both."
260,260,5,A1451WNQDLL505,0002005263,D. W.,I am a fan of Tony Hillerman and have read a lot of his books so my review is naturally prejudiced and that is not bad. The book lives up to his usual standard of excellence and was fun to read while at the same time giving me an opportunity to look into the way of the native americans in a very positive and insightful manner. I did not read it expecting anything other than to be entertained so cannot comment on anything but his ability as a storyteller -- great storyteller.
261,261,5,A2F4DQCEER6EP0,0002005263,MadDoginRioRancho,"As Always, Very suspesful with the right mix of culture and tradition.  Joe Leaphorn and Jim Chee characters are a knockout combination."
262,262,4,A2M1Z3HYHGKW71,0002005263,Jean,Informative as to oil pipeline maintenance and function.  A good read.  Hillerman respects the Indian Nation and is as comfortable to be with as a favorite chair in front of a slow burning fireplace.
263,263,5,AD0DOKAU30HIO,0002005263,Customer in Utah,"Having lived in the 4 corners area for a few years and working with the Native Americans for several years makes his books great for bringing back memories of the area and the great people who live there
1"
264,264,5,A2R8RX05RDWD3K,0002005263,Lyla A. Wrobel,"This is a terrific book, and I am so glad that Tony Hillerman's books are being re-issued.  He was a wonderful author, and really gets to the heart of Native Ameruican culture. He is definitely one of my favorite authors!"
265,265,5,A25TS1GQCVBRRL,0002005263,Melissa C. Tavis,"This book came quickly and was in the condition stated. Having spent some time with the Navajo people, it is refreshing to read a work that gets it right about our Native American friends."
266,266,3,A39QEKNEFSJ34Q,0002005263,hrladyship,"If you're thinking of buying The Sinister Pig to get your Joe Leaphorn and Jim Chee fix, you might want to look for another Hillerman novel.  This book centers on Chee's new love, Officer Bernadette Manuelito, once a member of the Navajo police force.  As the book opens, Bernie, as she's called, has transferred to the Border Patrol.  She's miserable because she misses Chee, but he had never told her how he felt about her, so she left . . .  Well, it's an old story.

Meanwhile, Chee is agonizing about her being gone, but doesn't want to pick up the phone and call her or go to see her because she might tell him to get lost or . . .  Yeah, an old story.

With this kind of start, a reader might think it's going to be the old saw about the man rescuing his lovely girlfriend, realizing how much he loves her, and they live happily ever after.  Well, not quite.

Getting to the end of this tale, however, is far from a straight line as Hillerman concentrates on one plot point, then another, then another.  It would seem that he heard about how the ""pig"" is used to clean pipelines and decided it would make a good story.  It certainly is the centerpiece of this story.  Oh, that and a hit man who . . .  Mustn't give that away either.

For all its seeming shortcomings, The Sinister Pig provides bits of Leaphorn and Chee for diehard Hillerman fans to enjoy and descriptions of New Mexico to ponder.  It's short and a quick read, more a novella really, while not fully satisfying, not terribly disappointing either."
267,267,4,A1XTWXIMUCDGQE,0002005263,Oddsfish,"The consensus on Amazon clearly seems to be that The Sinister Pig is one of Hillerman's lesser works. In some ways, I'd agree. It's certainly different, in important respects, from his other mysteries set in the Four Corners region. Primarily, it lacks the anthropological focus that's helped to make Hillerman's mysteries so unique and enjoyable over the years. The Native American cultures, which provide surprising depth to the characters as they negotiate their identities up against their traditions, and which also establish the cosmic setting in which the events of the novel are understood, are only hinted at in the novel. Not even the title is drawn from Native American mythology; it's a term borrowed from the oiling industry. So, there's no doubt that a large part of the formula that has produced Hillerman's success is lacking. That's worth knowing going into the book.

But that said, I still enjoyed The Sinister Pig, just for different reasons than normal. The book is pretty well-plotted, as is usual for Hillerman. I've really thought that some of the the complaints against the plot I've read (i.e. having a good idea of the who masterminded the crime early on) were oversold, since those elements tend to appear in other Hillerman novels. The Sinister Pig's plot, though not as complex as always, is perfectly sensible and features a fine red herring. Mainly, though, I enjoyed the book because the rest of the series has taught me to admire and care for Hillerman's characters, especially for Jim Chee and Bernie Manuelito here, and The Sinister Pig features important progress for them. That's the main thing that's different about The Sinister Pig. Hillerman has always used anthropology and myth to augment and enrich the mysteries, and that's gotten him his audience. Here, however, he'a a little more traditional, using simple romance, instead, as the special extra ingredient. That switch will leave many Hillerman fans less satisfied with this volume, and The Sinister Pig is also not the place to begin reading Hillerman. But I certainly thought it was fine for a change. I enjoyed it as a solid and light little mystery that also brought about some pleasant developments for two of my favorite characters."
268,268,3,AN8C7BGR98HLN,0002005263,Nash Black,"Tony Hillerman's THE SINISTER PIG reads like a half-hearted effort to fulfill a contract, not to tell a good story.
Some great threads are inherent, but the unravel instead of weave. The reader is bounced from the border where Bernie Manuelito is now working to the Four Corners for a murder. The strongest theme is embezzlement of tribal funds, but here Hillerman waxes lightly.
Okay, but not his best.
Nash Black, author of SINS OF THE FATHERS."
